product_id,name,category,brand,price,color,size
6356,Product 9WHP,Clothing,Brand C,112.28,Blue,XL
6357,Product 3TXH,Toys,Brand A,64.63,,XL
6358,Product 3CXZ,Toys,Brand C,60.66,Black,M
6359,Product OSCK,Clothing,Brand D,79.52,Blue,S
6360,Product EFEE,Toys,Brand C,130.62,Black,XXL
6361,Product Z8IL,Books,Brand A,124.09,Green,XXL
6362,Product SVJG,Clothing,Brand C,92.28,White,S
6363,Product BMV6,Toys,Brand D,118.74,White,XXL
6364,Product 5UG9,Electronics,Brand C,73.52,Blue,XL
6365,Product 1PRG,Electronics,Brand B,77.41,Black,L
6366,Product ZGNP,Toys,Brand B,50.29,Black,L
6367,Product OZSL,Books,Brand D,90.97,Green,XXL
6368,Product RAF0,Toys,Brand C,65.05,Green,XL
6369,Product EF1U,Electronics,Brand D,66.81,Blue,XL
6370,Product PRQS,Clothing,Brand D,33.66,Green,L
6371,Product K7UF,Electronics,Brand E,133.49,White,S
6372,Product 8TOD,Toys,Brand B,68.22,White,XXL
6373,Product 3H0P,Toys,Brand B,80.48,Red,XXL
6374,Product W480,Clothing,Brand D,55.49,,M
6375,Product SRE9,Home,Brand E,108.89,White,
6376,Product VP9K,Clothing,Brand A,115.17,,L
6377,Product UOI1,Clothing,Brand E,45.07,Red,L
6378,Product 1KEL,Home,Brand B,89.83,Red,XXL
6379,Product JSZX,Toys,Brand E,111.04,Red,XXL
6380,Product ETHT,Books,Brand B,97.5,Black,M
6381,Product GXIU,Books,Brand C,105.27,White,XXL
6382,Product RJXF,Clothing,Brand B,87.38,Black,M
6383,Product BN1A,Clothing,Brand C,47.51,Red,XXL
6384,Product X0L0,Clothing,Brand D,77.77,White,
6385,Product 2VEH,Toys,Brand D,99.01,Black,S
6386,Product B9CQ,Toys,Brand B,136.91,White,
6387,Product P8ZL,Electronics,Brand A,57.69,Black,M
6388,Product UX8U,Clothing,Brand C,61.05,,
6389,Product UMVI,Books,Brand A,82.71,Black,
6390,Product W97A,Toys,Brand C,126.95,Red,XXL
6391,Product KAKP,Clothing,Brand D,81.02,Black,XL
6392,Product LXAV,Books,Brand C,128.45,Black,L
6393,Product HTPZ,Electronics,Brand D,114.71,Red,L
6394,Product H322,Clothing,Brand A,148.78,Red,M
6395,Product 02UH,Clothing,Brand A,55.91,Black,M
6396,Product GWRR,Books,Brand D,93.89,White,L
6397,Product AJR0,Electronics,Brand B,106.03,White,M
6398,Product 6Y6P,Home,Brand D,34.74,White,XL
6399,Product W3E2,Home,Brand C,89.5,White,XL
6400,Product BTAP,Books,Brand C,109.15,Red,M
6401,Product D8FV,Toys,Brand C,90.39,Red,XL
6402,Product ID59,Electronics,Brand C,99.58,White,L
6403,Product AFDE,Toys,Brand A,156.82,White,
6404,Product R0M9,Toys,Brand B,114.86,Black,M
6405,Product IJRL,Clothing,Brand C,103.77,White,
6406,Product 5B3C,Books,Brand A,137.08,Black,L
6407,Product KVWW,Clothing,Brand E,130.11,White,XXL
6408,Product WQB0,Clothing,Brand B,104.33,White,XL
6409,Product MADB,Home,Brand E,80.65,Red,L
6410,Product 516Z,Toys,Brand E,84.24,Red,
6411,Product F3YJ,Books,Brand A,145.95,Green,XL
6412,Product 9WQO,Electronics,Brand E,76.31,,S
6413,Product T4QO,Home,Brand C,112.36,Blue,S
6414,Product SFQI,Home,Brand D,30.6,Green,S
6415,Product 3SWJ,Toys,Brand B,70.23,Blue,XL
6416,Product MP47,Books,Brand E,85.77,Green,L
6417,Product AYB2,Toys,Brand A,103.39,White,M
6418,Product FZ9Q,Electronics,Brand B,102.72,,L
6419,Product IEJ4,Clothing,Brand E,83.66,,XL
6420,Product I18G,Home,Brand A,80.36,Blue,S
6421,Product 5UFL,Home,Brand A,23.14,Red,M
6422,Product IJTV,Toys,Brand E,88.63,Red,M
6423,Product YQ9L,Home,Brand D,66.63,,
6424,Product 1VJB,Electronics,Brand E,138.22,Black,S
6425,Product QAE3,Books,Brand D,134.94,Black,S
6426,Product T7UJ,Home,Brand C,70.31,Blue,S
6427,Product KD2V,Books,Brand D,123.11,Black,
6428,Product QJRH,Books,Brand B,137.25,Black,L
6429,Product T3G5,Clothing,Brand D,86.94,,L
6430,Product P4IM,Books,Brand D,142.02,Red,
6431,Product B75V,Books,Brand D,61.56,Blue,
6432,Product Z1VC,Toys,Brand A,128.81,,XL
6433,Product T8HW,Home,Brand B,99.83,,S
6434,Product TLHF,Home,Brand B,128.95,,S
6435,Product DOV2,Toys,Brand B,77.44,Black,
6436,Product S5CC,Clothing,Brand D,185.09,Red,
6437,Product JFME,Clothing,Brand B,70.51,Green,L
6438,Product DB6E,Books,Brand E,104.11,,M
6439,Product VUC1,Electronics,Brand C,121.54,White,XL
6440,Product 23H1,Home,Brand C,67.41,Black,M
6441,Product KL2X,Books,Brand A,79.93,Blue,M
6442,Product C11U,Books,Brand B,154.54,Red,L
6443,Product 2L1Z,Books,Brand E,90.55,White,S
6444,Product 7IKI,Toys,Brand C,72.24,Blue,
6445,Product 0KQC,Home,Brand D,128.31,Red,XL
6446,Product P6TZ,Electronics,Brand B,142.79,White,M
6447,Product E1WO,Clothing,Brand C,137.25,,L
6448,Product QO7T,Toys,Brand A,156.19,Red,
6449,Product 7360,Books,Brand A,87.44,White,
6450,Product RGML,Toys,Brand E,60.79,White,L
6451,Product ZGMB,Electronics,Brand C,88.52,Red,S
6452,Product TMSG,Home,Brand D,53.71,Black,XXL
6453,Product F1W9,Clothing,Brand A,123.93,White,
6454,Product GCXY,Toys,Brand A,97.58,White,XL
6455,Product SEWI,Toys,Brand E,92.57,Blue,S
6456,Product NBXH,Electronics,Brand B,50.87,Blue,M
6457,Product 7UB2,Clothing,Brand D,153.09,Black,M
6458,Product H11E,Electronics,Brand A,98.66,Blue,M
6459,Product IJ52,Clothing,Brand C,30.65,,
6460,Product Y0LW,Toys,Brand B,146.26,Red,
6461,Product MB3C,Toys,Brand E,97.27,Green,M
6462,Product W5HQ,Clothing,Brand C,86.34,Green,
6463,Product PTF3,Books,Brand B,86.94,White,S
6464,Product 9S28,Home,Brand D,62.11,,S
6465,Product V7DD,Toys,Brand D,151.8,,M
6466,Product MX47,Electronics,Brand E,154.6,,M
6467,Product JUNA,Toys,Brand D,65.51,Green,M
6468,Product W82I,Home,Brand A,48.12,Blue,XL
6469,Product 9PMA,Home,Brand E,68.75,Black,S
6470,Product 79UY,Books,Brand A,138.0,White,M
6471,Product DDST,Home,Brand D,95.88,Blue,XXL
6472,Product Z4TT,Toys,Brand C,89.0,Green,
6473,Product 4853,Clothing,Brand D,114.04,,M
6474,Product ZLO0,Clothing,Brand E,93.57,Blue,XL
6475,Product T98N,Books,Brand E,74.51,Red,XL
6476,Product JUDQ,Electronics,Brand D,115.77,,XXL
6477,Product CX2B,Clothing,Brand D,129.56,Blue,L
6478,Product RK4L,Books,Brand D,105.51,,S
6479,Product JVUZ,Toys,Brand A,88.64,Black,L
6480,Product FR8I,Clothing,Brand D,125.9,Green,M
6481,Product OFEB,Toys,Brand B,111.92,Black,XL
6482,Product 3I43,Home,Brand B,131.66,Red,L
6483,Product W31X,Toys,Brand E,86.01,Red,M
6484,Product OHX7,Toys,Brand C,76.03,,L
6485,Product DV54,Clothing,Brand D,104.67,Blue,S
6486,Product EF9Y,Clothing,Brand B,74.1,Black,XXL
6487,Product QCC6,Books,Brand B,87.13,Red,L
6488,Product BX5L,Toys,Brand E,68.79,Black,
6489,Product R19A,Electronics,Brand D,93.45,Blue,XL
6490,Product ZSAK,Home,Brand A,92.7,Blue,XXL
6491,Product 6Y4C,Home,Brand A,132.79,White,
6492,Product 3U3I,Toys,Brand D,69.41,,L
6493,Product Q2V4,Clothing,Brand D,148.62,Black,S
6494,Product UXO5,Home,Brand E,134.08,White,L
6495,Product N8YF,Books,Brand B,123.43,Green,XL
6496,Product MDA0,Electronics,Brand E,103.38,Red,L
6497,Product 2YOP,Clothing,Brand A,88.98,Blue,XXL
6498,Product DDZ7,Home,Brand E,146.09,Red,XL
6499,Product BQEM,Electronics,Brand B,79.59,Red,XL
6500,Product 4M6S,Electronics,Brand B,137.68,White,M
6501,Product GWTB,Toys,Brand A,163.54,Blue,S
6502,Product NUM5,Toys,Brand E,111.78,Red,L
6503,Product WH8G,Books,Brand E,75.36,Black,L
6504,Product JN7A,Books,Brand C,40.46,Green,
6505,Product XJ73,Clothing,Brand A,96.43,,M
6506,Product WJ0B,Books,Brand A,113.63,White,
6507,Product G8ZT,Clothing,Brand D,171.76,Red,XL
6508,Product 1ZEO,Home,Brand A,112.92,Red,
6509,Product OR9G,Clothing,Brand A,88.84,Red,S
6510,Product WX9H,Home,Brand D,86.87,Red,XXL
6511,Product BL5S,Clothing,Brand E,90.86,,S
6512,Product W9PR,Electronics,Brand B,161.34,Blue,XL
6513,Product OT4G,Electronics,Brand B,126.32,,S
6514,Product ZONR,Clothing,Brand B,126.96,Green,XL
6515,Product G5TB,Home,Brand D,94.36,,S
6516,Product S7FH,Electronics,Brand C,95.64,Red,XL
6517,Product C7AK,Home,Brand D,91.17,Red,L
6518,Product ZR9W,Electronics,Brand A,122.91,Red,L
6519,Product GA77,Electronics,Brand C,168.49,,S
6520,Product TBEX,Toys,Brand A,85.2,White,M
6521,Product P9JE,Home,Brand E,83.55,Blue,L
6522,Product NLOQ,Clothing,Brand B,69.42,Green,M
6523,Product Z14R,Toys,Brand D,77.47,,
6524,Product PSCO,Electronics,Brand D,97.24,,L
6525,Product 0O5V,Books,Brand A,109.14,Red,XXL
6526,Product 8OOI,Home,Brand A,59.55,Black,S
6527,Product 0JE7,Books,Brand B,66.11,Black,XXL
6528,Product JFMH,Books,Brand C,156.48,Blue,M
6529,Product A754,Toys,Brand B,122.43,Red,XL
6530,Product FV0F,Electronics,Brand E,99.84,Red,
6531,Product KV8Y,Home,Brand B,126.49,,
6532,Product SZ79,Clothing,Brand D,92.9,Red,L
6533,Product IU7N,Toys,Brand A,99.65,Red,XL
6534,Product SMGO,Books,Brand B,38.32,Green,
6535,Product W9EB,Toys,Brand C,99.24,Red,XXL
6536,Product KI0G,Home,Brand D,123.93,,XL
6537,Product OAFB,Toys,Brand C,63.07,Black,S
6538,Product Y6T6,Clothing,Brand D,114.94,Green,S
6539,Product D15G,Home,Brand D,133.27,Green,XL
6540,Product HQZO,Home,Brand C,64.24,Red,
6541,Product 4D1A,Toys,Brand D,117.7,Blue,S
6542,Product N0LF,Books,Brand B,144.1,,
6543,Product P6EV,Home,Brand B,93.24,,
6544,Product 4LMW,Home,Brand D,80.69,Green,L
6545,Product HCHS,Home,Brand E,162.88,Black,L
6546,Product NJXW,Clothing,Brand E,119.33,White,M
6547,Product 9YI3,Home,Brand A,99.9,Green,
6548,Product VOEO,Electronics,Brand A,89.75,Red,XL
6549,Product 18XT,Home,Brand C,100.05,Blue,L
6550,Product QAA1,Books,Brand A,63.69,Black,S
6551,Product BD28,Electronics,Brand A,71.91,,XXL
6552,Product 7EO2,Clothing,Brand D,124.27,Green,M
6553,Product TTZU,Electronics,Brand E,114.27,Red,XXL
6554,Product K34W,Books,Brand E,77.46,Blue,S
6555,Product CCB6,Electronics,Brand A,62.43,Black,XL
6556,Product BING,Electronics,Brand E,93.53,Red,XXL
6557,Product 6TRW,Clothing,Brand D,100.61,,XL
6558,Product ZSSL,Books,Brand C,65.06,Green,L
6559,Product 9N4A,Electronics,Brand E,41.66,White,XXL
6560,Product C4QO,Home,Brand B,97.72,White,XL
6561,Product W66X,Electronics,Brand A,95.62,Black,S
6562,Product QNK6,Clothing,Brand D,70.01,White,XL
6563,Product UHDU,Home,Brand B,60.03,Green,L
6564,Product KUII,Clothing,Brand D,129.7,Blue,L
6565,Product WJ4F,Clothing,Brand A,59.82,Green,S
6566,Product BLSE,Toys,Brand D,104.7,Red,
6567,Product QQF3,Clothing,Brand D,100.62,Red,M
6568,Product ZZ2H,Home,Brand C,121.14,Black,M
6569,Product FBGX,Toys,Brand A,72.08,Blue,
6570,Product 11I1,Clothing,Brand D,143.57,Blue,M
6571,Product U2M2,Toys,Brand E,148.71,Red,S
6572,Product OP92,Books,Brand B,120.35,White,
6573,Product YEG4,Toys,Brand C,33.33,Green,XXL
6574,Product 8ZL7,Toys,Brand D,76.09,Red,XXL
6575,Product 31R7,Books,Brand E,71.08,Black,L
6576,Product AI9F,Books,Brand C,65.48,Green,M
6577,Product EZU5,Clothing,Brand B,102.02,,M
6578,Product P0EX,Toys,Brand D,100.76,Blue,XXL
6579,Product VTOG,Clothing,Brand C,88.01,Black,XXL
6580,Product VZJC,Toys,Brand E,116.64,Red,M
6581,Product JO1F,Home,Brand A,148.59,Green,XL
6582,Product NL4H,Books,Brand E,96.21,Black,M
6583,Product CUM7,Home,Brand A,95.29,White,L
6584,Product 5JGF,Electronics,Brand E,131.47,Green,S
6585,Product I6EL,Toys,Brand E,131.25,Green,XL
6586,Product ONOT,Electronics,Brand C,57.58,Black,XL
6587,Product 165T,Electronics,Brand D,138.48,Red,M
6588,Product 0VEJ,Toys,Brand D,95.09,Black,M
6589,Product L0PF,Home,Brand C,45.83,Green,M
6590,Product VKP0,Books,Brand C,133.44,Black,
6591,Product DJ9U,Home,Brand B,69.48,Blue,XXL
6592,Product 0XL8,Home,Brand E,104.55,Red,L
6593,Product M75W,Books,Brand E,83.97,,XL
6594,Product ADRE,Home,Brand C,99.07,Green,M
6595,Product 97L2,Electronics,Brand E,103.13,Blue,XXL
6596,Product US2M,Books,Brand A,108.62,Blue,S
6597,Product 88EC,Toys,Brand C,76.41,Blue,
6598,Product O4BN,Electronics,Brand E,81.27,Black,L
6599,Product CMWO,Books,Brand B,189.03,Red,M
6600,Product D011,Books,Brand B,117.8,Red,XL
6601,Product 92MR,Clothing,Brand E,94.87,,XXL
6602,Product RR4O,Electronics,Brand E,118.41,Blue,XXL
6603,Product F9JG,Clothing,Brand E,90.13,Red,M
6604,Product QSLP,Home,Brand D,121.63,Red,M
6605,Product FC7K,Clothing,Brand B,20.17,Green,S
6606,Product E7GQ,Toys,Brand E,101.44,Green,XL
6607,Product UZ64,Books,Brand A,88.37,Black,
6608,Product 3R99,Home,Brand C,111.6,Blue,S
6609,Product IOG3,Electronics,Brand A,112.72,White,XXL
6610,Product V4KK,Electronics,Brand D,88.9,White,M
6611,Product 2ZS1,Books,Brand B,104.59,Red,S
6612,Product 41K9,Home,Brand C,84.37,Red,M
6613,Product CAOL,Toys,Brand D,93.69,Black,XXL
6614,Product O3EA,Electronics,Brand C,108.56,Red,XXL
6615,Product PMPT,Clothing,Brand C,97.6,Blue,XXL
6616,Product 6OKB,Electronics,Brand B,123.92,Black,
6617,Product TKIM,Toys,Brand E,91.44,White,M
6618,Product JH20,Electronics,Brand A,110.85,,M
6619,Product IY9X,Home,Brand A,138.4,,XXL
6620,Product 0WQU,Toys,Brand B,55.54,White,
6621,Product 67CG,Books,Brand A,94.2,Black,L
6622,Product XHKG,Electronics,Brand B,84.19,Blue,
6623,Product BJ9W,Clothing,Brand D,110.43,White,
6624,Product V8OJ,Home,Brand E,60.53,Black,L
6625,Product DZRK,Home,Brand B,78.02,White,S
6626,Product Q4RL,Toys,Brand D,120.92,Blue,M
6627,Product A392,Home,Brand B,51.99,,S
6628,Product NC96,Books,Brand E,153.74,,M
6629,Product TJQV,Books,Brand C,87.71,,S
6630,Product BWE1,Toys,Brand C,56.22,Blue,S
6631,Product ZHBU,Electronics,Brand E,106.08,Blue,
6632,Product VTVK,Toys,Brand A,52.18,White,L
6633,Product E9FW,Toys,Brand D,104.51,Green,M
6634,Product V6GP,Books,Brand B,90.15,Black,XL
6635,Product AHB9,Electronics,Brand E,130.94,White,XL
6636,Product LG7X,Electronics,Brand A,111.64,Blue,XXL
6637,Product EF9Z,Clothing,Brand D,91.78,Blue,M
6638,Product 58F2,Books,Brand C,137.31,White,L
6639,Product 5ODZ,Electronics,Brand B,104.08,Red,S
6640,Product E7H0,Electronics,Brand A,94.25,Black,
6641,Product PA66,Clothing,Brand D,59.81,Green,S
6642,Product 2ADB,Clothing,Brand B,121.52,Black,S
6643,Product M5CS,Clothing,Brand D,64.74,Black,M
6644,Product MYJD,Home,Brand C,59.42,Blue,
6645,Product 84TM,Books,Brand B,110.83,Red,L
6646,Product X6WN,Home,Brand C,67.32,Red,L
6647,Product AIVL,Home,Brand C,81.77,Green,XXL
6648,Product B78W,Clothing,Brand D,121.03,Black,M
6649,Product EM6P,Toys,Brand B,67.26,,XXL
6650,Product YGR4,Electronics,Brand B,141.36,Red,S
6651,Product ESMW,Books,Brand D,118.25,Blue,XL
6652,Product LRDE,Books,Brand A,58.65,Green,S
6653,Product ORQP,Home,Brand A,121.08,Black,XXL
6654,Product 8IGM,Home,Brand B,115.78,,L
6655,Product 5ITC,Toys,Brand B,115.56,Green,
6656,Product Y0NS,Toys,Brand E,91.61,Black,S
6657,Product 5ONY,Home,Brand C,175.73,Green,
6658,Product EPIH,Electronics,Brand C,127.29,Red,L
6659,Product LZ6L,Toys,Brand D,111.52,,L
6660,Product A889,Clothing,Brand A,85.2,White,
6661,Product 12ET,Clothing,Brand B,109.04,,XL
6662,Product 185E,Clothing,Brand D,134.24,White,M
6663,Product Q1X0,Toys,Brand E,142.58,,XL
6664,Product CIE7,Toys,Brand C,113.51,Blue,XL
6665,Product ET0E,Books,Brand C,164.04,White,M
6666,Product ODJR,Home,Brand C,123.94,White,XL
6667,Product ART4,Electronics,Brand B,90.4,Black,S
6668,Product 7XM5,Electronics,Brand C,65.87,Black,L
6669,Product 2CUV,Toys,Brand A,171.11,Green,XL
6670,Product OQ0J,Home,Brand C,160.95,Black,L
6671,Product CNAQ,Clothing,Brand E,125.0,White,XL
6672,Product 7K6D,Clothing,Brand C,74.37,White,L
6673,Product GE8N,Books,Brand A,131.19,,M
6674,Product AST0,Clothing,Brand E,64.13,Red,S
6675,Product 6KKR,Electronics,Brand D,97.34,White,XL
6676,Product 8TDR,Toys,Brand A,110.65,White,XL
6677,Product UOUL,Toys,Brand A,93.84,,XL
6678,Product 3U87,Books,Brand E,99.93,Blue,
6679,Product 434O,Home,Brand B,102.43,Black,S
6680,Product 2AKG,Toys,Brand A,44.51,Blue,
6681,Product WNSP,Clothing,Brand E,78.29,Blue,L
6682,Product 1SII,Home,Brand B,89.36,Red,S
6683,Product IZS7,Toys,Brand B,106.6,,XL
6684,Product 5VIJ,Home,Brand C,96.68,White,
6685,Product 5FYN,Clothing,Brand A,101.25,Green,L
6686,Product 512U,Clothing,Brand A,95.63,,XL
6687,Product BPD1,Books,Brand C,77.71,Red,
6688,Product ZH2C,Toys,Brand B,86.47,White,S
6689,Product 93SV,Books,Brand C,77.61,Red,M
6690,Product 4A3K,Clothing,Brand C,124.65,,M
6691,Product I844,Clothing,Brand A,60.12,Blue,XXL
6692,Product P5SU,Home,Brand B,140.94,Blue,
6693,Product 2RV0,Toys,Brand E,89.45,White,L
6694,Product E3LI,Clothing,Brand C,100.86,Black,L
6695,Product IPP7,Clothing,Brand A,129.94,Blue,XL
6696,Product JDUU,Electronics,Brand A,107.3,Blue,S
6697,Product ZIRS,Electronics,Brand D,133.81,Black,
6698,Product EL7F,Electronics,Brand E,103.89,Green,S
6699,Product 1JOP,Books,Brand D,117.84,Blue,
6700,Product I7HI,Books,Brand E,150.44,Red,M
6701,Product 8ASS,Books,Brand B,63.42,Blue,S
6702,Product M54I,Home,Brand E,52.66,,L
6703,Product HT4F,Toys,Brand A,101.51,,XXL
6704,Product RJD3,Books,Brand B,98.12,Red,S
6705,Product QACT,Clothing,Brand A,125.03,Blue,XXL
6706,Product 65A5,Electronics,Brand E,111.46,Black,
6707,Product R9FJ,Home,Brand D,91.38,Blue,S
6708,Product QV9J,Books,Brand A,95.33,Black,L
6709,Product JH0C,Toys,Brand D,99.93,Black,
6710,Product KF6Q,Electronics,Brand E,111.42,,XXL
6711,Product 740W,Electronics,Brand A,79.54,White,XXL
6712,Product ZRQ9,Home,Brand E,87.77,,M
6713,Product BNSS,Home,Brand B,134.11,White,S
6714,Product J6DD,Clothing,Brand E,89.03,Red,XL
6715,Product 003C,Electronics,Brand A,137.73,Blue,
6716,Product VSI1,Electronics,Brand B,87.92,Blue,L
6717,Product YUE7,Home,Brand C,136.54,Blue,XXL
6718,Product TIJP,Toys,Brand D,124.46,Black,M
6719,Product 9IO6,Toys,Brand B,132.23,Red,M
6720,Product EEFW,Electronics,Brand B,104.56,Green,M
6721,Product 2IF0,Electronics,Brand E,113.2,Black,XXL
6722,Product D5W6,Clothing,Brand E,76.63,Black,S
6723,Product XAAD,Clothing,Brand E,49.94,White,
6724,Product W8CG,Toys,Brand A,107.1,Black,
6725,Product 2FYJ,Clothing,Brand C,103.35,,XL
6726,Product YYX5,Books,Brand D,108.74,Black,XL
6727,Product VQR2,Electronics,Brand A,103.34,,XL
6728,Product CT46,Clothing,Brand E,42.57,Blue,
6729,Product LZ90,Books,Brand C,46.69,Red,M
6730,Product 6CX3,Home,Brand C,111.15,Blue,M
6731,Product NN57,Home,Brand B,70.43,,XL
6732,Product 85E0,Home,Brand B,131.42,White,
6733,Product 83A3,Electronics,Brand B,93.75,White,S
6734,Product ANIK,Home,Brand A,101.47,Blue,M
6735,Product H3V8,Home,Brand C,103.45,Red,
6736,Product ZUFX,Clothing,Brand D,108.45,White,S
6737,Product NEJF,Toys,Brand B,74.71,,S
6738,Product GQ2V,Books,Brand E,63.04,Blue,XL
6739,Product 0CLZ,Toys,Brand E,118.04,,XXL
6740,Product JK7W,Home,Brand D,88.76,Black,XL
6741,Product YKUL,Books,Brand D,31.05,Blue,M
6742,Product XZ7J,Electronics,Brand B,78.66,Blue,L
6743,Product AMD8,Toys,Brand E,54.13,Blue,M
6744,Product XPCY,Home,Brand B,76.58,,XL
6745,Product YJVA,Clothing,Brand D,46.88,,
6746,Product ASVH,Home,Brand D,155.43,Black,
6747,Product TY5C,Toys,Brand E,111.24,White,
6748,Product U2XS,Clothing,Brand D,99.69,Blue,L
6749,Product SOGL,Clothing,Brand A,62.32,Black,
6750,Product 6692,Clothing,Brand A,121.35,White,XXL
6751,Product 5BNF,Clothing,Brand A,108.37,White,XL
6752,Product Y4KL,Home,Brand D,28.27,Red,XL
6753,Product 9PVK,Home,Brand D,83.88,Black,S
6754,Product 5EN8,Home,Brand B,41.63,Green,XXL
6755,Product 7LBL,Books,Brand C,100.34,White,XL
6756,Product QEOK,Electronics,Brand E,76.95,,XL
6757,Product FXSC,Books,Brand B,77.15,,XL
6758,Product SGL1,Clothing,Brand B,148.49,Red,M
6759,Product NCS9,Books,Brand E,69.71,White,L
6760,Product YNSO,Home,Brand E,60.0,Blue,
6761,Product XNQE,Books,Brand A,96.66,Black,XL
6762,Product 8ZLM,Books,Brand E,67.16,Green,S
6763,Product T4A5,Toys,Brand C,147.8,Green,
6764,Product EDSH,Books,Brand A,59.83,Green,M
6765,Product KXK9,Toys,Brand C,73.87,,M
6766,Product G2Y4,Electronics,Brand C,111.92,White,
6767,Product 9Q18,Books,Brand A,107.5,Red,L
6768,Product D2BW,Toys,Brand B,61.07,,S
6769,Product 3DYZ,Toys,Brand D,114.29,,XL
6770,Product ICLZ,Electronics,Brand C,67.04,,XXL
6771,Product R8GY,Toys,Brand E,144.36,Red,L
6772,Product 1U0K,Home,Brand D,113.1,Black,XXL
6773,Product 8HLW,Books,Brand B,135.54,Black,M
6774,Product 7U3F,Home,Brand B,122.01,Green,
6775,Product HQLL,Clothing,Brand B,130.85,White,L
6776,Product E0FG,Home,Brand A,145.91,Red,XL
6777,Product JSQQ,Clothing,Brand C,111.72,White,M
6778,Product NMZ8,Toys,Brand B,80.57,Blue,XXL
6779,Product V59E,Toys,Brand E,52.21,White,XXL
6780,Product BXVD,Books,Brand E,106.38,Blue,L
6781,Product KHFX,Electronics,Brand A,38.57,Red,S
6782,Product ZIK2,Clothing,Brand D,119.9,,XXL
6783,Product OOH1,Electronics,Brand A,67.29,Blue,XL
6784,Product U0Z4,Home,Brand C,120.62,Black,L
6785,Product HZ55,Books,Brand D,115.82,Red,
6786,Product LUS8,Clothing,Brand C,49.27,Black,
6787,Product ALM2,Clothing,Brand D,72.35,Black,
6788,Product WSKT,Home,Brand B,99.05,White,
6789,Product E8MG,Toys,Brand D,154.69,Green,
6790,Product MFR1,Books,Brand B,109.88,Black,S
6791,Product BTXI,Toys,Brand B,91.68,White,XXL
6792,Product KO4D,Home,Brand E,116.87,Red,M
6793,Product 68ZJ,Home,Brand D,102.98,Black,XL
6794,Product ORBU,Toys,Brand A,74.55,,S
6795,Product K4XJ,Toys,Brand B,62.01,Red,
6796,Product FU63,Electronics,Brand A,116.89,Red,XXL
6797,Product E2J4,Clothing,Brand E,85.32,Red,M
6798,Product 6GS6,Electronics,Brand B,203.73,,M
6799,Product XMOT,Electronics,Brand B,148.98,White,S
6800,Product BP2V,Clothing,Brand E,86.51,Red,XL
6801,Product JW1Q,Toys,Brand A,105.01,Green,
6802,Product 0K04,Home,Brand A,162.79,Green,XL
6803,Product 7FY8,Electronics,Brand D,142.15,Red,XL
6804,Product H765,Electronics,Brand E,124.7,Red,M
6805,Product ECGL,Electronics,Brand B,151.35,Green,
6806,Product 9Z0O,Books,Brand C,117.74,Black,M
6807,Product CJDA,Toys,Brand B,118.09,,L
6808,Product 54VX,Clothing,Brand C,158.56,White,M
6809,Product 9Z6L,Electronics,Brand C,107.39,Blue,L
6810,Product B299,Toys,Brand B,80.81,White,
6811,Product SCJC,Home,Brand E,175.26,Red,XXL
6812,Product 1FW7,Home,Brand E,58.35,Red,S
6813,Product R91V,Clothing,Brand C,84.43,White,XXL
6814,Product IIGJ,Toys,Brand E,111.28,Green,
6815,Product GKOZ,Books,Brand B,119.44,Red,XL
6816,Product 2PTP,Books,Brand C,112.39,Red,S
6817,Product EV7C,Clothing,Brand C,104.37,Black,XL
6818,Product H37O,Toys,Brand C,88.42,,XL
6819,Product 86OE,Books,Brand B,67.66,Blue,M
6820,Product R5HQ,Home,Brand E,139.3,White,S
6821,Product RVGZ,Books,Brand B,120.61,Black,L
6822,Product ISIF,Home,Brand B,71.35,,L
6823,Product M74Y,Books,Brand D,209.69,Black,XL
6824,Product SH8C,Books,Brand B,97.73,White,XXL
6825,Product 5724,Home,Brand C,108.97,Red,L
